year,sample_date,date,event_m,rank,mark,time,athlete,dob,country,position,age,venue,score,frac,frac_year
2004,1-Jan,14-Mar-04,Marathon,87,2:30:19,9019,Kyung-hee CHOI,13-Sep-81,KOR,4,,Seoul (KOR),1114,0.202777778,2004.202778
2004,1-Jan,10-Oct-04,Marathon,88,2:30:21,9021,Derartu TULU,21-Mar-72,ETH,8,,"Chicago, IL (USA)",1114,0.775,2004.775
2004,1-Jan,3-Apr-04,Marathon,89,2:30:32,9032,Blake PHILLIPS-RUSSELL,24-Jul-75,USA,4,,"St. Louis, MO (USA)",1112,0.255555556,2004.255556
2004,1-Jan,2-Oct-04,Marathon,90,2:30:34,9034,Margaret Karie TOROITICH,29-Dec-79,KEN,1,,Ostende (BEL),1112,0.752777778,2004.752778
2004,1-Jan,4-Apr-04,Marathon,91,2:30:36,9036,Beáta RAKONCZAI,25-Jun-77,HUN,6,,Paris (FRA),1112,0.258333333,2004.258333
2004,1-Jan,16-May-04,Marathon,92,2:30:40,9040,Lidia ŞIMON,4-Sep-73,ROU,2,,Wien (AUT),1111,0.375,2004.375
2004,1-Jan,4-Apr-04,Marathon,93,2:30:43,9043,Beatriz ROS,12-May-74,ESP,7,,Paris (FRA),1111,0.258333333,2004.258333
2004,1-Jan,14-Mar-04,Marathon,94,2:30:47,9047,Eri HAYAKAWA,15-Nov-81,JPN,8,,Nagoya (JPN),1110,0.202777778,2004.202778
2004,1-Jan,3-Apr-04,Marathon,95,2:30:50,9050,Magdalena LEWY-BOULET,1-Aug-73,USA,5,,"St. Louis, MO (USA)",1109,0.255555556,2004.255556
2004,1-Jan,30-May-04,Marathon,96,2:30:53,9053,Lyudmila KORCHAGINA,26-Jul-71,RUS,1,,Ottawa (CAN),1109,0.413888889,2004.413889
2004,1-Jan,16-May-04,Marathon,97,2:30:58,9058,Sonja OBEREM-KROLIK,24-Feb-73,GER,3,,Wien (AUT),1108,0.375,2004.375
2004,1-Jan,25-Jan-04,Marathon,98,2:31:07,9067,Harumi HIROYAMA-SUZUKI,2-Sep-68,JPN,5,,Osaka (JPN),1107,0.066666667,2004.066667
2004,1-Jan,18-Apr-04,Marathon,99,2:31:13,9073,Helena JAVORNIK,26-Mar-66,SLO,1,,Torino (ITA),1106,0.297222222,2004.297222
2004,1-Jan,21-Nov-04,Marathon,100,2:31:14,9074,Alice CHELANGAT,27-Dec-76,KEN,7,,Tokyo (JPN),1106,0.888888889,2004.888889
2003,1-Jan,13-Apr-03,Marathon,1,2:15:25,8125,Paula RADCLIFFE,17-Dec-73,GBR,1,,London (GBR),1257,0.283333333,2003.283333
2003,1-Jan,19-Oct-03,Marathon,2,2:19:39,8379,Yingjie SUN,19-Jan-79,CHN,1,,Beijing (CHN),1216,0.8,2003.8
2003,1-Jan,13-Apr-03,Marathon,3,2:19:55,8395,Catherine NDEREBA,21-Jul-72,KEN,2,,London (GBR),1213,0.283333333,2003.283333
2003,1-Jan,13-Apr-03,Marathon,4,2:21:16,8476,Deena KASTOR,14-Feb-73,USA,3,,London (GBR),1200,0.283333333,2003.283333
2003,1-Jan,26-Jan-03,Marathon,5,2:21:18,8478,Mizuki NOGUCHI,3-Jul-78,JPN,1,,Osaka (JPN),1200,0.069444444,2003.069444
2003,1-Jan,26-Jan-03,Marathon,6,2:21:45,8505,Masako CHIBA,18-Jul-76,JPN,2,,Osaka (JPN),1195,0.069444444,2003.069444
2003,1-Jan,26-Jan-03,Marathon,7,2:21:51,8511,Naoko SAKAMOTO,14-Nov-80,JPN,3,,Osaka (JPN),1194,0.069444444,2003.069444
2003,1-Jan,26-Jan-03,Marathon,8,2:22:22,8542,Lornah KIPLAGAT,1-May-74,KEN,4,,Osaka (JPN),1189,0.069444444,2003.069444
2003,1-Jan,12-Oct-03,Marathon,9,2:23:07,8587,Svetlana ZAKHAROVA,15-Sep-70,RUS,1,,"Chicago, IL (USA)",1182,0.780555556,2003.780556
2003,1-Jan,13-Apr-03,Marathon,10,2:23:12,8592,Susan CHEPKEMEI,25-Jun-75,KEN,4,,London (GBR),1181,0.283333333,2003.283333
2003,1-Jan,13-Apr-03,Marathon,11,2:23:14,8594,Lyudmila PETROVA,7-Oct-68,RUS,5,,London (GBR),1181,0.283333333,2003.283333
2003,1-Jan,16-Mar-03,Marathon,12,2:23:18,8598,Shujing ZHANG,13-Sep-78,CHN,1,,Seoul (KOR),1180,0.208333333,2003.208333
2003,1-Jan,26-Jan-03,Marathon,13,2:23:30,8610,Mari OZAKI,16-Jul-75,JPN,5,,Osaka (JPN),1179,0.069444444,2003.069444
2003,1-Jan,12-Oct-03,Marathon,14,2:23:35,8615,Constantina DITA-TOMESCU,23-Jan-70,ROU,2,,"Chicago, IL (USA)",1178,0.780555556,2003.780556
2003,1-Jan,19-Oct-03,Marathon,15,2:23:41,8621,Chunxiu ZHOU,15-Nov-78,CHN,2,,Beijing (CHN),1177,0.8,2003.8
2003,1-Jan,13-Apr-03,Marathon,16,2:23:43,8623,Constantina DITA-TOMESCU,23-Jan-70,ROU,6,,London (GBR),1176,0.283333333,2003.283333
2003,1-Jan,31-Aug-03,Marathon,17,2:23:55,8635,Catherine NDEREBA,21-Jul-72,KEN,1,,"Stade de France, Paris-St-Denis (FRA)",1175,0.666666667,2003.666667
2003,1-Jan,13-Apr-03,Marathon,18,2:24:01,8641,Jeļena PROKOPČUKA,21-Sep-76,LAT,7,,London (GBR),1174,0.283333333,2003.283333
2003,1-Jan,31-Aug-03,Marathon,19,2:24:14,8654,Mizuki NOGUCHI,3-Jul-78,JPN,2,,"Stade de France, Paris-St-Denis (FRA)",1172,0.666666667,2003.666667
2003,1-Jan,16-Nov-03,Marathon,20,2:24:47,8687,Elfinesh ALEMU,15-Mar-75,ETH,1,,Tokyo (JPN),1166,0.875,2003.875
2003,1-Jan,12-Oct-03,Marathon,21,2:24:53,8693,Jeļena PROKOPČUKA,21-Sep-76,LAT,3,,"Chicago, IL (USA)",1165,0.780555556,2003.780556
2003,1-Jan,13-Apr-03,Marathon,22,2:24:56,8696,Elfinesh ALEMU,15-Mar-75,ETH,8,,London (GBR),1165,0.283333333,2003.283333
2003,1-Jan,9-Mar-03,Marathon,23,2:25:03,8703,Takami OMINAMI,15-Nov-75,JPN,1,,Nagoya (JPN),1164,0.188888889,2003.188889
2003,1-Jan,31-Aug-03,Marathon,24,2:25:09,8709,Masako CHIBA,18-Jul-76,JPN,3,,"Stade de France, Paris-St-Denis (FRA)",1163,0.666666667,2003.666667
2003,1-Jan,13-Apr-03,Marathon,25,2:25:23,8723,Olivera JEVTIĆ,24-Jul-77,SCG,1,,Rotterdam (NED),1161,0.283333333,2003.283333
2003,1-Jan,31-Aug-03,Marathon,26,2:25:25,8725,Naoko SAKAMOTO,14-Nov-80,JPN,4,,"Stade de France, Paris-St-Denis (FRA)",1160,0.666666667,2003.666667
2003,1-Jan,31-Aug-03,Marathon,27,2:25:31,8731,Bong-Sil HAM,24-Jul-74,PRK,5,,"Stade de France, Paris-St-Denis (FRA)",1159,0.666666667,2003.666667
2003,1-Jan,13-Apr-03,Marathon,28,2:25:32,8732,Mihaela Maria BOTEZAN-PRUNDUS,21-Nov-76,ROU,9,,London (GBR),1159,0.283333333,2003.283333
2003,1-Jan,12-Oct-03,Marathon,29,2:25:35,8735,Albina MAYOROVA,16-May-77,RUS,4,,"Chicago, IL (USA)",1159,0.780555556,2003.780556
2003,1-Jan,16-Mar-03,Marathon,30,2:25:42,8742,Workenesh TOLA,6-Jun-77,ETH,2,,Seoul (KOR),1158,0.208333333,2003.208333
2003,1-Jan,27-Apr-03,Marathon,31,2:25:53,8753,Hellen Jemaiyo KIMUTAI,28-Dec-77,KEN,1,,Hamburg (GER),1156,0.322222222,2003.322222
2003,1-Jan,13-Apr-03,Marathon,32,2:26:17,8777,Hiromi OMINAMI,15-Nov-75,JPN,2,,Rotterdam (NED),1152,0.283333333,2003.283333
2003,1-Jan,12-Oct-03,Marathon,33,2:26:22,8782,Grażyna SYREK,9-Jan-72,POL,5,,"Chicago, IL (USA)",1151,0.780555556,2003.780556
2003,1-Jan,31-Aug-03,Marathon,34,2:26:29,8789,Elfinesh ALEMU,15-Mar-75,ETH,6,,"Stade de France, Paris-St-Denis (FRA)",1150,0.666666667,2003.666667
2003,1-Jan,28-Sep-03,Marathon,35,2:26:32,8792,Yasuko HASHIMOTO,12-Aug-75,JPN,1,,Berlin (GER),1150,0.741666667,2003.741667
2003,1-Jan,13-Apr-03,Marathon,36,2:26:33,8793,Derartu TULU,21-Mar-72,ETH,10,,London (GBR),1150,0.283333333,2003.283333
2003,1-Jan,31-Aug-03,Marathon,36,2:26:33,8793,Joyce CHEPCHUMBA,6-Nov-70,KEN,7,,"Stade de France, Paris-St-Denis (FRA)",1150,0.666666667,2003.666667
2003,1-Jan,31-Aug-03,Marathon,38,2:26:49,8809,Olivera JEVTIĆ,24-Jul-77,SCG,8,,"Stade de France, Paris-St-Denis (FRA)",1147,0.666666667,2003.666667
2003,1-Jan,31-Aug-03,Marathon,39,2:26:53,8813,Svetlana ZAKHAROVA,15-Sep-70,RUS,9,,"Stade de France, Paris-St-Denis (FRA)",1146,0.666666667,2003.666667
2003,1-Jan,13-Apr-03,Marathon,40,2:27:12,8832,Stine LARSEN,5-Nov-75,NOR,1,,Torino (ITA),1143,0.283333333,2003.283333
2003,1-Jan,16-Nov-03,Marathon,41,2:27:21,8841,Naoko TAKAHASHI,6-May-72,JPN,2,,Tokyo (JPN),1142,0.875,2003.875
2003,1-Jan,27-Oct-03,Marathon,42,2:27:22,8842,Ruth Jepkoech KUTOL,16-May-73,KEN,1,,Dublin (IRL),1142,0.822222222,2003.822222
2003,1-Jan,31-Aug-03,Marathon,43,2:27:26,8846,Debellu Shitaye GEMECHU,17-Jun-80,ETH,10,,"Stade de France, Paris-St-Denis (FRA)",1141,0.666666667,2003.666667
2003,1-Jan,26-Jan-03,Marathon,44,2:27:32,8852,Luminiţa MOANGA-TALPOŞ,9-Oct-72,ROU,6,,Osaka (JPN),1140,0.069444444,2003.069444
2003,1-Jan,6-Apr-03,Marathon,45,2:27:44,8864,Beatrice OMWANZA,24-Feb-74,KEN,1,,Paris (FRA),1138,0.263888889,2003.263889
2003,1-Jan,27-Apr-03,Marathon,46,2:27:46,8866,Debellu Shitaye GEMECHU,17-Jun-80,ETH,2,,Hamburg (GER),1138,0.322222222,2003.322222
2003,1-Jan,6-Apr-03,Marathon,47,2:27:48,8868,Rosaria CONSOLE,17-Dec-79,ITA,2,,Paris (FRA),1138,0.263888889,2003.263889
2003,1-Jan,13-Apr-03,Marathon,47,2:27:48,8868,Bong-Sil HAM,24-Jul-74,PRK,1,,Pyongyang (PRK),1138,0.283333333,2003.283333
2003,1-Jan,12-Oct-03,Marathon,49,2:27:50,8870,Małgorzata SOBAŃSKA,25-Apr-69,POL,6,,"Chicago, IL (USA)",1137,0.780555556,2003.780556
2003,1-Jan,19-Oct-03,Marathon,50,2:27:57,8877,Shujing ZHANG,13-Sep-78,CHN,3,,Beijing (CHN),1136,0.8,2003.8
2003,1-Jan,12-Oct-03,Marathon,51,2:28:01,8881,Colleen DE REUCK,13-Apr-64,USA,7,,"Chicago, IL (USA)",1136,0.780555556,2003.780556
2003,1-Jan,13-Apr-03,Marathon,52,2:28:05,8885,Larisa ZYUZKO,27-Apr-69,RUS,11,,London (GBR),1135,0.283333333,2003.283333
2003,1-Jan,26-Apr-03,Marathon,53,2:28:06,8886,Irina BOGACHOVA,30-May-61,KGZ,1,,"Nashville, TN (USA)",1135,0.319444444,2003.319444
2003,1-Jan,19-Oct-03,Marathon,53,2:28:06,8886,Helena SAMPAIO,9-Oct-73,POR,1,,Amsterdam (NED),1135,0.8,2003.8
2003,1-Jan,19-Oct-03,Marathon,55,2:28:09,8889,Lyudmyla PUSKINA,2-Oct-65,UKR,1,,"Columbus, OH (USA)",1134,0.8,2003.8
2003,1-Jan,27-Oct-03,Marathon,55,2:28:09,8889,Yelena BURYKINA,7-May-72,RUS,2,,Dublin (IRL),1134,0.822222222,2003.822222
2003,1-Jan,27-Apr-03,Marathon,57,2:28:13,8893,Helena JAVORNIK,26-Mar-66,SLO,3,,Hamburg (GER),1134,0.322222222,2003.322222
2003,1-Jan,9-Mar-03,Marathon,58,2:28:14,8894,Risa HAGIWARA,22-Nov-82,JPN,2,,Nagoya (JPN),1134,0.188888889,2003.188889
2003,1-Jan,9-Mar-03,Marathon,59,2:28:17,8897,Irina BOGACHOVA,30-May-61,KGZ,3,,Nagoya (JPN),1133,0.188888889,2003.188889
2003,1-Jan,28-Sep-03,Marathon,60,2:28:18,8898,Emily Chepar KIMURIA,10-Jun-75,KEN,2,,Berlin (GER),1133,0.741666667,2003.741667
2003,1-Jan,20-Apr-03,Marathon,61,2:28:23,8903,Madina BIKTAGIROVA,20-Sep-64,RUS,1,,Nagano (JPN),1132,0.302777778,2003.302778
2003,1-Jan,31-Aug-03,Marathon,62,2:28:24,8904,Nuţa OLARU,28-Aug-70,ROU,11,,"Stade de France, Paris-St-Denis (FRA)",1132,0.666666667,2003.666667
2003,1-Jan,28-Sep-03,Marathon,63,2:28:28,8908,Ornella FERRARA,17-Apr-68,ITA,3,,Berlin (GER),1131,0.741666667,2003.741667
2003,1-Jan,27-Apr-03,Marathon,64,2:28:31,8911,Marleen RENDERS,24-Dec-68,BEL,4,,Hamburg (GER),1131,0.322222222,2003.322222
2003,1-Jan,12-Oct-03,Marathon,65,2:28:33,8913,Madina BIKTAGIROVA,20-Sep-64,RUS,8,,"Chicago, IL (USA)",1131,0.780555556,2003.780556
2003,1-Jan,26-Apr-03,Marathon,66,2:28:42,8922,Olga KOVPOTINA,10-Jan-68,RUS,2,,"Nashville, TN (USA)",1129,0.319444444,2003.319444
2003,1-Jan,19-Oct-03,Marathon,67,2:28:47,8927,Caroline KWAMBAI,9-Sep-75,KEN,2,,Amsterdam (NED),1129,0.8,2003.8
2003,1-Jan,28-Sep-03,Marathon,68,2:28:49,8929,Ana DIAS,15-Jan-74,POR,4,,Berlin (GER),1128,0.741666667,2003.741667
2003,1-Jan,13-Apr-03,Marathon,69,2:28:52,8932,Yong-Ok JONG,24-Jan-81,PRK,2,,Pyongyang (PRK),1128,0.283333333,2003.283333
2003,1-Jan,9-Mar-03,Marathon,70,2:28:57,8937,Eri AMO,26-Jul-77,JPN,4,,Nagoya (JPN),1127,0.188888889,2003.188889
2003,1-Jan,13-Apr-03,Marathon,71,2:29:00,8940,Chang-OK KIM,27-May-75,PRK,3,,Pyongyang (PRK),1127,0.283333333,2003.283333
2003,1-Jan,28-Sep-03,Marathon,71,2:29:00,8940,Alina IVANOVA,16-Mar-69,RUS,5,,Berlin (GER),1127,0.741666667,2003.741667
2003,1-Jan,12-Oct-03,Marathon,71,2:29:00,8940,Nuţa OLARU,28-Aug-70,ROU,9,,"Chicago, IL (USA)",1127,0.780555556,2003.780556
2003,1-Jan,12-Oct-03,Marathon,74,2:29:01,8941,Deeja YOUNGQUIST,30-Mar-77,USA,10,,"Chicago, IL (USA)",1126,0.780555556,2003.780556
2003,1-Jan,20-Apr-03,Marathon,75,2:29:05,8945,Alevtina IVANOVA,22-May-75,RUS,2,,Nagano (JPN),1126,0.302777778,2003.302778
2003,1-Jan,13-Apr-03,Marathon,76,2:29:11,8951,Bun-Hui JO,29-Nov-79,PRK,4,,Pyongyang (PRK),1125,0.283333333,2003.283333
2003,1-Jan,6-Apr-03,Marathon,77,2:29:13,8953,Banuelia KATESIGWA,14-Nov-77,TAN,3,,Paris (FRA),1124,0.263888889,2003.263889
2003,1-Jan,13-Apr-03,Marathon,77,2:29:13,8953,Maura VICECONTE,3-Oct-67,ITA,2,,Torino (ITA),1124,0.283333333,2003.283333
2003,1-Jan,27-Apr-03,Marathon,79,2:29:17,8957,Renata PARADOWSKA-SOBIESAK,14-Jun-70,POL,5,,Hamburg (GER),1124,0.322222222,2003.322222
2003,1-Jan,19-Oct-03,Marathon,80,2:29:20,8960,Margaret ATODONYANG,10-Oct-78,KEN,3,,Amsterdam (NED),1123,0.8,2003.8
2003,1-Jan,30-Nov-03,Marathon,81,2:29:23,8963,Anne Kibor JELAGAT,4-Jun-69,KEN,1,,Milano (ITA),1123,0.913888889,2003.913889
2003,1-Jan,31-Aug-03,Marathon,82,2:29:24,8964,Shujing ZHANG,13-Sep-78,CHN,12,,"Stade de France, Paris-St-Denis (FRA)",1123,0.666666667,2003.666667
2003,1-Jan,31-Aug-03,Marathon,83,2:29:25,8965,Beatriz ROS,12-May-74,ESP,13,,"Stade de France, Paris-St-Denis (FRA)",1123,0.666666667,2003.666667
2003,1-Jan,19-Oct-03,Marathon,84,2:29:33,8973,Linan WANG,26-Nov-85,CHN,4,,Beijing (CHN),1121,0.8,2003.8
2003,1-Jan,23-Mar-03,Marathon,85,2:29:35,8975,Gloria MARCONI,31-Mar-68,ITA,1,,Roma (ITA),1121,0.227777778,2003.227778
2003,1-Jan,9-Mar-03,Marathon,86,2:29:37,8977,Yasuko HASHIMOTO,12-Aug-75,JPN,5,,Nagoya (JPN),1121,0.188888889,2003.188889
2003,1-Jan,2-Mar-03,Marathon,87,2:29:40,8980,Tetyana POZDNYAKOVA,4-Mar-56,UKR,1,,"Los Angeles, CA (USA)",1120,0.169444444,2003.169444
2003,1-Jan,26-Oct-03,Marathon,88,2:29:41,8981,Luminita ZAITUC,9-Oct-68,GER,1,,Frankfurt (GER),1120,0.819444444,2003.819444
2003,1-Jan,31-Aug-03,Marathon,89,2:29:46,8986,Helan LI,2-Jan-78,CHN,14,,"Stade de France, Paris-St-Denis (FRA)",1119,0.666666667,2003.666667
2003,1-Jan,4-May-03,Marathon,90,2:29:53,8993,Lyudmila KORCHAGINA,26-Jul-71,RUS,1,,"Pittsburgh, PA (USA)",1118,0.341666667,2003.341667
2003,1-Jan,13-Apr-03,Marathon,91,2:29:54,8994,Adriana FERNÁNDEZ MIRANDA,4-Apr-71,MEX,12,,London (GBR),1118,0.283333333,2003.283333
2003,1-Jan,19-Oct-03,Marathon,91,2:29:54,8994,Beáta RAKONCZAI,25-Jun-77,HUN,4,,Amsterdam (NED),1118,0.8,2003.8
2003,1-Jan,26-Jan-03,Marathon,93,2:29:57,8997,Megumi TANAKA-OSHIMA,4-Sep-75,JPN,7,,Osaka (JPN),1118,0.069444444,2003.069444
2003,1-Jan,28-Sep-03,Marathon,93,2:29:57,8997,Monika STEFANOWICZ,15-May-80,POL,6,,Berlin (GER),1118,0.741666667,2003.741667
2003,1-Jan,27-Apr-03,Marathon,95,2:29:59,8999,Márcia NARLOCH,28-Mar-69,BRA,6,,Hamburg (GER),1117,0.322222222,2003.322222
2003,1-Jan,9-Mar-03,Marathon,96,2:30:04,9004,Helan LI,2-Jan-78,CHN,6,,Nagoya (JPN),1117,0.188888889,2003.188889
2003,1-Jan,26-Jan-03,Marathon,97,2:30:13,9013,Aki FUJIKAWA,14-Nov-78,JPN,8,,Osaka (JPN),1115,0.069444444,2003.069444
2003,1-Jan,31-Aug-03,Marathon,98,2:30:15,9015,María ABEL,23-Oct-74,ESP,15,,"Stade de France, Paris-St-Denis (FRA)",1115,0.666666667,2003.666667
2003,1-Jan,28-Sep-03,Marathon,98,2:30:15,9015,Fumi MURATA,13-Mar-75,JPN,7,,Berlin (GER),1115,0.741666667,2003.741667
2003,1-Jan,2-Mar-03,Marathon,100,2:30:18,9018,Lyudmila KORCHAGINA,26-Jul-71,RUS,2,,"Los Angeles, CA (USA)",1114,0.169444444,2003.169444
2002,1-Jan,13-Oct-02,Marathon,1,2:17:18,8238,Paula RADCLIFFE,17-Dec-73,GBR,1,,"Chicago, IL (USA)",1239,0.783333333,2002.783333
2002,1-Jan,14-Apr-02,Marathon,2,2:18:56,8336,Paula RADCLIFFE,17-Dec-73,GBR,1,,London (GBR),1223,0.286111111,2002.286111
2002,1-Jan,13-Oct-02,Marathon,3,2:19:26,8366,Catherine NDEREBA,21-Jul-72,KEN,2,,"Chicago, IL (USA)",1218,0.783333333,2002.783333
2002,1-Jan,13-Oct-02,Marathon,4,2:21:21,8481,Yingjie SUN,19-Jan-79,CHN,1,,Beijing (CHN),1199,0.783333333,2002.783333
2002,1-Jan,13-Oct-02,Marathon,5,2:21:22,8482,Yoko SHIBUI,14-Mar-79,JPN,3,,"Chicago, IL (USA)",1199,0.783333333,2002.783333
2002,1-Jan,13-Oct-02,Marathon,6,2:21:31,8491,Svetlana ZAKHAROVA,15-Sep-70,RUS,4,,"Chicago, IL (USA)",1198,0.783333333,2002.783333
2002,1-Jan,29-Sep-02,Marathon,7,2:21:49,8509,Naoko TAKAHASHI,6-May-72,JPN,1,,Berlin (GER),1195,0.744444444,2002.744444
2002,1-Jan,20-Oct-02,Marathon,8,2:22:19,8539,Gete WAMI,11-Dec-74,ETH,1,,Amsterdam (NED),1190,0.802777778,2002.802778
2002,1-Jan,14-Apr-02,Marathon,9,2:22:31,8551,Svetlana ZAKHAROVA,15-Sep-70,RUS,2,,London (GBR),1188,0.286111111,2002.286111
2002,1-Jan,14-Apr-02,Marathon,10,2:22:33,8553,Lyudmila PETROVA,7-Oct-68,RUS,3,,London (GBR),1188,0.286111111,2002.286111
2002,1-Jan,14-Apr-02,Marathon,11,2:22:46,8566,Reiko TOSA,11-Jun-76,JPN,4,,London (GBR),1186,0.286111111,2002.286111
2002,1-Jan,7-Apr-02,Marathon,12,2:23:05,8585,Marleen RENDERS,24-Dec-68,BEL,1,,Paris (FRA),1183,0.266666667,2002.266667
2002,1-Jan,13-Oct-02,Marathon,13,2:23:17,8597,Shujing ZHANG,13-Sep-78,CHN,2,,Beijing (CHN),1181,0.783333333,2002.783333
2002,1-Jan,14-Apr-02,Marathon,14,2:23:19,8599,Susan CHEPKEMEI,25-Jun-75,KEN,5,,London (GBR),1180,0.286111111,2002.286111
2002,1-Jan,21-Apr-02,Marathon,15,2:23:43,8623,Takami OMINAMI,15-Nov-75,JPN,1,,Rotterdam (NED),1176,0.305555556,2002.305556
2002,1-Jan,20-Oct-02,Marathon,16,2:23:52,8632,Constantina DITA-TOMESCU,23-Jan-70,ROU,2,,Amsterdam (NED),1175,0.802777778,2002.802778
2002,1-Jan,27-Jan-02,Marathon,17,2:23:55,8635,Lornah KIPLAGAT,1-May-74,KEN,1,,Osaka (JPN),1175,0.072222222,2002.072222
2002,1-Jan,13-Oct-02,Marathon,18,2:23:57,8637,Xiaolin ZHU,20-Feb-84,CHN,3,,Beijing (CHN),1174,0.783333333,2002.783333
2002,1-Jan,29-Sep-02,Marathon,19,2:24:11,8651,Adriana FERNÁNDEZ MIRANDA,4-Apr-71,MEX,2,,Berlin (GER),1172,0.744444444,2002.744444
2002,1-Jan,7-Apr-02,Marathon,20,2:24:33,8673,Rie MATSUOKA,9-Mar-77,JPN,2,,Paris (FRA),1169,0.266666667,2002.266667
2002,1-Jan,27-Jan-02,Marathon,21,2:24:34,8674,Harumi HIROYAMA-SUZUKI,2-Sep-68,JPN,2,,Osaka (JPN),1168,0.072222222,2002.072222
2002,1-Jan,13-Oct-02,Marathon,22,2:24:39,8679,Yuanyuan HU,,CHN,4,,Beijing (CHN),1168,0.783333333,2002.783333
2002,1-Jan,17-Nov-02,Marathon,23,2:24:59,8699,Banuelia KATESIGWA,14-Nov-77,TAN,1,,Tokyo (JPN),1164,0.877777778,2002.877778
2002,1-Jan,1-Dec-02,Marathon,23,2:24:59,8699,Margaret OKAYO,30-May-76,KEN,1,,Milano (ITA),1164,0.916666667,2002.916667
2002,1-Jan,17-Nov-02,Marathon,25,2:25:02,8702,Rie MATSUOKA,9-Mar-77,JPN,2,,Tokyo (JPN),1164,0.877777778,2002.877778
2002,1-Jan,17-Mar-02,Marathon,26,2:25:06,8706,Yanan WEI,6-Dec-81,CHN,1,,Seoul (KOR),1163,0.211111111,2002.211111
2002,1-Jan,21-Apr-02,Marathon,27,2:25:11,8711,Masako CHIBA,18-Jul-76,JPN,2,,Rotterdam (NED),1162,0.305555556,2002.305556
2002,1-Jan,13-Oct-02,Marathon,28,2:25:15,8715,Weiwei SUN,13-Jan-85,CHN,5,,Beijing (CHN),1162,0.783333333,2002.783333
2002,1-Jan,13-Oct-02,Marathon,29,2:25:20,8720,Madina BIKTAGIROVA,20-Sep-64,RUS,5,,"Chicago, IL (USA)",1161,0.783333333,2002.783333
2002,1-Jan,7-Apr-02,Marathon,30,2:25:32,8732,Esther KIPLAGAT,8-Dec-66,KEN,3,,Paris (FRA),1159,0.266666667,2002.266667
2002,1-Jan,10-Mar-02,Marathon,31,2:25:35,8735,Mizuki NOGUCHI,3-Jul-78,JPN,1,,Nagoya (JPN),1159,0.191666667,2002.191667
2002,1-Jan,10-Aug-02,Marathon,32,2:26:05,8765,Maria GUIDA,23-Jan-66,ITA,1,,München (GER),1154,0.608333333,2002.608333
2002,1-Jan,14-Apr-02,Marathon,33,2:26:09,8769,Madina BIKTAGIROVA,20-Sep-64,RUS,1,,Nagano (JPN),1153,0.286111111,2002.286111
2002,1-Jan,29-Sep-02,Marathon,34,2:26:10,8770,Hellen Jemaiyo KIMUTAI,28-Dec-77,KEN,3,,Berlin (GER),1153,0.744444444,2002.744444
2002,1-Jan,25-Aug-02,Marathon,35,2:26:11,8771,Chika HORIE,15-Feb-81,JPN,1,,Sapporo (JPN),1153,0.65,2002.65
2002,1-Jan,13-Oct-02,Marathon,36,2:26:12,8772,Yong-Ok JONG,24-Jan-81,PRK,6,,Beijing (CHN),1153,0.783333333,2002.783333
2002,1-Jan,29-Sep-02,Marathon,37,2:26:15,8775,Debellu Shitaye GEMECHU,17-Jun-80,ETH,4,,Berlin (GER),1152,0.744444444,2002.744444
2002,1-Jan,21-Apr-02,Marathon,38,2:26:21,8781,Sonja OBEREM-KROLIK,24-Feb-73,GER,1,,Hamburg (GER),1151,0.305555556,2002.305556
2002,1-Jan,7-Apr-02,Marathon,39,2:26:23,8783,Bong-Sil HAM,24-Jul-74,PRK,1,,Pyongyang (PRK),1151,0.266666667,2002.266667
2002,1-Jan,17-Nov-02,Marathon,40,2:26:45,8805,Irina TIMOFEYEVA,5-Apr-70,RUS,3,,Tokyo (JPN),1148,0.877777778,2002.877778
2002,1-Jan,14-Apr-02,Marathon,41,2:26:53,8813,Joyce CHEPCHUMBA,6-Nov-70,KEN,6,,London (GBR),1146,0.286111111,2002.286111
2002,1-Jan,13-Oct-02,Marathon,41,2:26:53,8813,Deena KASTOR,14-Feb-73,USA,6,,"Chicago, IL (USA)",1146,0.783333333,2002.783333
2002,1-Jan,10-Aug-02,Marathon,43,2:26:58,8818,Luminita ZAITUC,9-Oct-68,GER,2,,München (GER),1146,0.608333333,2002.608333
2002,1-Jan,27-Oct-02,Marathon,43,2:26:58,8818,María ABEL,23-Oct-74,ESP,1,,Frankfurt (GER),1146,0.822222222,2002.822222
2002,1-Jan,13-Oct-02,Marathon,45,2:26:59,8819,Helan LI,2-Jan-78,CHN,7,,Beijing (CHN),1145,0.783333333,2002.783333
2002,1-Jan,27-Jan-02,Marathon,46,2:27:01,8821,Haruko OKAMOTO,19-Aug-74,JPN,3,,Osaka (JPN),1145,0.072222222,2002.072222
2002,1-Jan,20-Oct-02,Marathon,47,2:27:06,8826,Stine LARSEN,5-Nov-75,NOR,3,,Amsterdam (NED),1144,0.802777778,2002.802778
2002,1-Jan,14-Apr-02,Marathon,48,2:27:07,8827,Silviya SKVORTSOVA,16-Nov-74,RUS,7,,London (GBR),1144,0.286111111,2002.286111
2002,1-Jan,14-Apr-02,Marathon,49,2:27:16,8836,Fatuma ROBA,18-Dec-73,ETH,2,,Nagano (JPN),1143,0.286111111,2002.286111
2002,1-Jan,10-Mar-02,Marathon,50,2:27:29,8849,Hiromi OMINAMI,15-Nov-75,JPN,2,,Nagoya (JPN),1141,0.191666667,2002.191667
